ID,TOPIC,LIKES,STARTED,HOWMANYMONTHSOLD,CATEGORY,PROARGUER,CONARGUER
44335,"Is ""Seperation of Church and State"" actually true?",0,1/21/2014,84.53333333333333,Philosophy,Tophatdoc,mwwrightNC
44338,disabled people,1,1/21/2014,84.5,Sports,ProperJobTractors123,Anonymous
44339,Tricycles are better than tractors.,1,1/21/2014,84.5,Miscellaneous,Anonymous,ProperJobTractors123
44343,The Right to Life is a Negative Right,1,1/21/2014,84.53333333333333,Politics,InVinoVeritas,wrichcirw
44345,the flying spaghetti monster is at least as likely to exist as the Judeo-Christian God,1,1/21/2014,84.36666666666666,Religion,theta_pinch,octo
44348,Superman is Better Than Batman,0,1/21/2014,84.53333333333333,Miscellaneous,Jesus_loves_you,gryephon
44349,KingDebater is a troll.,1,1/21/2014,84.4,Miscellaneous,DJ-R3mix,Anonymous
44352,Cats make better pets than dogs.,-1,1/21/2014,84.5,Miscellaneous,eagertowin,philochristos
44357,creation vs evolution,3,1/21/2014,84.5,Religion,ben39,CaptainDaveyJones
44358,The chicken came before the egg,4,1/21/2014,84.36666666666666,Science,spiderman12345,Buckethead31594
44359,should we have more time to work than relax?,0,1/21/2014,84.5,Entertainment,Redscrap101,lannan13
44360,What political system do you believe in?,-3,1/21/2014,84.5,Philosophy,Maxx,Jifpop09
44367,God is real,0,1/21/2014,84.53333333333333,Religion,Ingsoc,QandA
44371,Pogonya!,0,1/21/2014,84.5,Health,STALIN,saboosa
44373,Batman Should Kill The Joker,2,1/21/2014,84.36666666666666,Movies,MyDinosaurHands,SantaBeeds
44374,Is golf a real sport?,0,1/21/2014,84.5,Sports,neilk787,dpm27
44378,The United States Should Legalize All Recreational Drugs,7,1/26/2014,84.36666666666666,Politics,Valladarex,Aleck123
44379,Stalin > saboosa,0,1/21/2014,84.36666666666666,Health,STALIN,saboosa
44380,Beatles > Monkeys,0,1/21/2014,84.36666666666666,Education,STALIN,saboosa
44381,Let us Clearly Define Conservative and Liberal,0,1/21/2014,84.53333333333333,Politics,bubbatheclown,Max_Gowan
44384,Beetles vs. Monkees!,0,1/21/2014,84.36666666666666,Health,STALIN,saboosa
44387,Homosexual adoption,0,1/21/2014,84.36666666666666,People,360mph,PiercedPanda
44388,"Video Games Lets Go Crazy Series: Mario vs. Sonic, Which is more evil?",0,1/21/2014,84.36666666666666,Games,Karatepkid,PiercedPanda
44391,Chris Langan's CTMU theory is genuinely brilliant,2,1/21/2014,84.53333333333333,Philosophy,002682,black_squirrel
44392,Atheism is a harmful belief,7,1/21/2014,84.4,Religion,Solomon_Grim,dawndawndawndawn
44393,Graffiti is art,1,1/21/2014,84.36666666666666,Arts,PiercedPanda,DiamondDes
44395,Gay marriage should be legal,1,1/21/2014,84.36666666666666,Politics,Jzmn282,kingcripple
44398,Star Wars is better than Star Trek,0,1/21/2014,84.36666666666666,Movies,TheWolf,Oromagi
44414,should phones be aloud in schools,2,1/22/2014,84.46666666666667,Education,Jason342,PeriodicPatriot
44415,tra'or,1,1/22/2014,84.46666666666667,Health,ProperJobTractors123,Anonymous
44422,Should abortion be legal?,2,1/22/2014,84.36666666666666,Health,ArhangheluDanyel,LiliAnna
44428,0.999.... (recurring) = 1,1,1/22/2014,84.26666666666667,Miscellaneous,Anonymous,ProperJobTractors123
44429,White chocolate is better than milk chocolate.,1,1/22/2014,84.23333333333333,Miscellaneous,its_ashley_doe,MassiveDump
44430,John deere is better than fendt,1,1/22/2014,84.5,Fashion,ProperJobTractors123,Anonymous
44431,Should another teacher be mad at me if she is not any of my teachers,1,1/22/2014,84.46666666666667,Education,STALIN,TheFlame
44433,School,2,1/22/2014,84.5,Education,tarrabonczek,STALIN
44436,The Institute for Creation Research is not a reliable source of accurate information,0,1/22/2014,84.46666666666667,Society,theta_pinch,Lupricona
44437,Peanut Butter Is Better Than Jelly,0,1/22/2014,84.33333333333333,Entertainment,MastaBlasta,Jzmn282
44438,"Chess vs checkers, which game is better?",1,1/22/2014,84.46666666666667,Games,PiercedPanda,MastaBlasta
44445,Evolution is true,-1,1/22/2014,84.5,Science,theta_pinch,othercheek
44449,PC or MAC?,0,1/22/2014,84.5,Technology,Progressivist,Obliterix
44450,Deontology,3,1/22/2014,84.36666666666666,Philosophy,fazz,bsh1
44451,The winner of debates on this website should be decided when someone votes,-1,1/22/2014,84.33333333333333,Miscellaneous,PiercedPanda,Merberry2012
44453,Descriptive writing contest,0,1/22/2014,84.33333333333333,Society,imsmarterthanyou98,sparrowlefox
44454,"""In developing countries, environmental protection should be prioritized over resource extraction wh",0,1/22/2014,84.5,Society,Zaradi,jackbriody
44456,Dueling should be legalized,2,1/22/2014,84.33333333333333,Politics,Tophatdoc,MasterDebater2
44487,Minecraft is better than tetras,1,1/23/2014,84.3,Games,MINECRAFTMANJG,Anonymous
44491,animals,1,1/23/2014,84.2,Miscellaneous,tarrabonczek,STALIN
44492,Batman Can Beat Superman In a Fight,4,1/23/2014,84.3,Movies,MyDinosaurHands,younglaw
44500,Game Boys > DS's,0,1/23/2014,84.46666666666667,Entertainment,PatriotPerson,PiercedPanda
44502,What Does The Fox Say? Vote Bombing Battle,0,1/23/2014,84.3,Funny,saxman,PiercedPanda
44503,Revenge Solves Everything,1,1/23/2014,84.3,Philosophy,Schopenhauer,xXCryptoXx
44508,should bitcoin be banned,0,1/23/2014,84.3,Technology,STALIN,canadianbennett
44509,Should drug tests be administered to people on welfare?,0,1/23/2014,84.46666666666667,Politics,jkubik2014,whiteflame
44526,Should Corporations be allowed to donate money to U.S. political campaigns?,0,1/24/2014,84.43333333333334,Politics,Juris_Naturalis,baconandcheese
44529,We are hypocrites to criticize the Japanese people for there hunting of dolphins.,0,1/27/2014,84.3,Society,A341,paigeb
44533,i believe Santa Claus AND Obama are both black and gay!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,1/24/2014,84.26666666666667,Politics,Officernasty57,STALIN
44536,Evolution Is Not A Valid Scientific Theory,0,1/24/2014,84.3,Science,GarretKadeDupre,TrueScotsman
44537,should justin bieber be executed,2,1/24/2014,84.43333333333334,Music,jordanwright,DJ-DogMcSwizzle
44538,why did you answer nah to my poll on if justin bieber should be executed?,0,1/24/2014,84.4,Miscellaneous,jordanwright,STALIN
44540,God Chooses Life,0,1/24/2014,84.16666666666667,Religion,GodChoosesLife,zyxwvutsrqponmlkjihgfedcb
44541,Evolution is true,0,1/24/2014,84.4,Science,ProperJobTractors123,Anonymous
44543,Beaminster is the capital of Europe,1,1/24/2014,84.43333333333334,Places-Travel,ProperJobTractors123,Anonymous
44564,Novice Tournament R2: Military aid ought to be prioritized over development assistance in Africa.,2,1/24/2014,84.43333333333334,Politics,Abunai,Josh_b
44577,The Big Bang theory is scientifically sound theory.,0,1/25/2014,84.23333333333333,Education,imsmarterthanyou98,1970vu
44592,Disney Channel is better than Carttoon Network,1,1/25/2014,84.13333333333334,TV,Zendayalover156,Hiphopforever
44594,Girls r hot,2,1/25/2014,84.23333333333333,Religion,MINECRAFTMANJG,Anonymous
44598,The Idea of God is Tyrannical,0,1/25/2014,84.4,Religion,Schopenhauer,sengejuri
44605,There should be no salary cap in sports,1,1/25/2014,84.4,Sports,Yanks4eva,Tophatdoc
44612,Morality: Is it Objective or Relative,0,1/25/2014,84.23333333333333,Philosophy,janetsanders733,Tophatdoc
44614,Experts' Debate Competition R2: Just Societies and War,6,1/26/2014,84.23333333333333,Philosophy,bsh1,phantom
44618,Polygamy should be legal in the United States,2,1/25/2014,84.36666666666666,Society,kjreichmann,LayTheologian
44624,Edward Snowden is an American Hero,2,1/26/2014,84.36666666666666,Philosophy,Hierocles,PeriodicPatriot
44627,The International Committee of the Red Cross is Occult and Esoteric,1,2/5/2014,84.03333333333333,Religion,VictorMachin,rakovsky
44631,Vaccination is beneficial for humanity,0,1/26/2014,84.33333333333333,Health,Kc1999,nade_92472
44633,should girls wear short outfits?,0,1/26/2014,84.33333333333333,Fashion,stylishBOY,DudeStop
44635,"is it ok, when computer games teach young boys how to torture a prisoner?",1,1/26/2014,84.23333333333333,Entertainment,Krazzy_Player,The_Serb
44636,"is it ok, when computer games teach young boys how to torture a prisoner?",0,1/26/2014,84.33333333333333,Entertainment,XLAV,The_Serb
44642,Coke is better than Pepsi,0,1/26/2014,84.2,Miscellaneous,carter8505,Agamura
44653,Death Penalty,1,1/26/2014,84.23333333333333,Politics,LegalizedProstitute,MyDinosaurHands
44655,Phil Robertson was in the right when he said what he said.,0,1/26/2014,84.2,Religion,Russian,SeventhProfessor
44656,Is the Earth round?,1,1/26/2014,84.33333333333333,Science,Matt_L,Maria_Magalhaes
44668,Cartoon network is better than Disney channel.,4,1/26/2014,84.33333333333333,TV,Cooldudebro,Zendayalover156
44669,You are racist if you are proud of being white,0,1/26/2014,84.23333333333333,People,DudeStop,Theguywhoknowsnothing
44685,Astronomy is the most interesting branch of Science,1,1/27/2014,84.06666666666666,Science,Zendayalover156,SPENCERJOYAGE14
44686,The pyramids exist,0,1/27/2014,84.3,Places-Travel,Wylted,theta_pinch
44693,Design a Game,1,1/27/2014,84.06666666666666,Games,Mikal,imsmarterthanyou98
44710,Should Taiwan declare independence,3,1/27/2014,84.2,Politics,B0NEDUDE,Jifpop09
44716,KU is better at college sports than MU,2,1/27/2014,84.16666666666667,Sports,lnhsjayhawk,birdlandmemories
44719,Dihydrogen Monoxide should be banned,1,1/27/2014,84.2,Sports,zer0losRs,lnhsjayhawk
44725,Historicity of Jesus' Resurrection,0,1/27/2014,84.16666666666667,Religion,Lupricona,imsmarterthanyou98
44733,Country music is amazing.,0,1/28/2014,84.26666666666667,Music,sarasmiles,dawndawndawndawn
44734,Should Japan still be considered guilty for the Pacific War?,2,1/28/2014,84.26666666666667,Politics,mir9,Seeginomikata
44744,dodgeball or backestball?,0,1/28/2014,84.13333333333334,Sports,bro20,birdlandmemories
44746,The Royals will be a breakout team in the 2014 MLB season,0,1/28/2014,84.16666666666667,Sports,lnhsjayhawk,josh1273436
44757,"Resolved: Justin Bieber should be deported, have his citizenship revoked, and not be allowed back in",5,1/28/2014,84.13333333333334,Miscellaneous,imabench,YYW
44758,The New Deal Prolonged the Great Depression,5,1/28/2014,84.03333333333333,Economics,1Historygenius,TheHitchslap
44760,Resolved: The US government should give scholarship grants to girls who have big boobs,3,1/28/2014,84.16666666666667,Politics,imabench,Khaos_Mage
44767,Video games can be good.,1,1/28/2014,84.16666666666667,Games,PiercedPanda,spiderman12345
44768,Yo mama smack down,1,1/28/2014,84.16666666666667,Entertainment,spiderman12345,Complicated_Mind
44771,God exists,0,1/28/2014,84.13333333333334,Philosophy,zmikecuber,invisibledeity
44785,Is calling yourself STALIN stupid?,1,1/28/2014,84.13333333333334,Education,ericagrace,STALIN
44789,Are there multiple universes,0,1/28/2014,84.26666666666667,Science,Freegan13333335,DudeStop
44806,Theist Vs Atheist Vote Bombing Contest,2,1/29/2014,84.0,Entertainment,johnlubba,CaptainDaveyJones
44809,God is an inside job,-1,1/29/2014,84.23333333333333,Religion,AgnosticRadar,debate339
44814,Religion should be banned from any school related activity,0,1/29/2014,84.23333333333333,Religion,AgnosticRadar,Mikal
44815,What does being an Indian mean in todays world?,0,1/29/2014,84.23333333333333,Society,Zaid,STALIN
44816,Guns should be banned,0,1/29/2014,84.23333333333333,Politics,montero,AgnosticRadar
44830,Minecraft is better than blockland,2,1/29/2014,84.13333333333334,Arts,legodude123,Rileynator13
44831,Gay marrige,1,1/29/2014,84.13333333333334,Fashion,nobodyworthmentioning,legodude123
44840,China is the new Nazi/Imperial Jap type country of the 21st century?,1,1/29/2014,84.0,Politics,LaughingRiddle,Jifpop09
44849,"THIS IS A TROLL DEBATE, Do not accept is you can help me out",1,1/29/2014,84.23333333333333,Miscellaneous,Karatepkid,Jonbonbon
44850,is death penalty a punishment,0,1/29/2014,84.23333333333333,Politics,Politician,InVinoVeritas
44858,Equality In Human Society Is Impossible,4,1/29/2014,84.03333333333333,Society,Schopenhauer,YYW
44859,Justin Bieber should be Deported.,1,1/29/2014,84.0,Society,donald.keller,YYW
44866,Teachers should not help students with bad grades.,0,1/29/2014,84.1,Education,MarcusAurelius,TH3Antag0nist
44874,Homosexual Behavior Is Wrong.,1,1/29/2014,84.1,Miscellaneous,JonathanDJ,henryajevans
44881,Web design competition,5,1/30/2014,84.06666666666666,Arts,TUF,larztheloser
44894,Businesses should boycott that bawling brat Bieber because of his bad behaviour,0,1/30/2014,84.23333333333333,Society,brian_eggleston,coolguy
44896,Is John Steinbeck a better author than George R.R. Martin,2,1/30/2014,84.2,Arts,Senatus,Writer-Menz
44899,Prostitution ought to be legalized in more areas of the United States,0,1/30/2014,84.06666666666666,Society,tylergraham95,greatman777
44907,they sould not be fast food because there killing to many people,1,1/30/2014,84.2,Health,jacobcom0828,birdlandmemories
44911,the bible is a load of crap,0,1/30/2014,84.0,Religion,greatman777,Ragnar
44913,Is the God of the Bible the real God?,2,1/30/2014,84.23333333333333,Religion,STALIN,greatman777
44916,Godzilla should have beaten king kong,1,1/30/2014,84.23333333333333,Entertainment,greatman777,Wheatly64118
44917,Marijuana is addicting and a drug.,0,1/30/2014,84.0,Health,greatman777,Jonbonbon
44921,Dogs are better than people,1,1/30/2014,84.23333333333333,Miscellaneous,greatman777,dtaylor971
44925,should beauty pageants be banned?,2,1/30/2014,84.06666666666666,Fashion,daniela1209,SPENCERJOYAGE14
44927,Should teachers be armed at school?,1,1/30/2014,84.06666666666666,Politics,SPENCERJOYAGE14,noahwd18
44966,There Is an External Cause of the Universe,8,1/30/2014,84.06666666666666,Religion,kbub,Subutai
44981,More the means of communication the less we communicate,0,1/31/2014,84.2,Society,Raiutkarsh,xXCryptoXx
44985,JAN 2014 LD Topic : Developing countries should prioritize environmental protection over resource ex,0,2/4/2014,84.06666666666666,Economics,VarsityDrake,bsh1
44992,PA is better than NY,1,1/31/2014,83.96666666666667,Places-Travel,imnewtothis,birdlandmemories
45000,Troll debate: Birdlandmemories has a better system of government than Spencerjoyage14,0,1/31/2014,84.2,Miscellaneous,birdlandmemories,SPENCERJOYAGE14
45001,I think broncos will beat the Seahawks,1,1/31/2014,84.06666666666666,Sports,noahwd18,weisszach215
45005,Should Kids Be Forced To Go To School,3,1/31/2014,84.2,Education,Senatus,leopardfire123
45007,I'm right about everything,-1,1/31/2014,84.2,Science,McPherson,NarwhalBaconCat
45013,Gun Control,0,1/31/2014,84.2,Politics,whiteflame,vserena09
45019,This is the Best Way for a Government To Stay in Power,1,1/31/2014,84.06666666666666,Politics,bubbatheclown,Jifpop09
45020,The existence of the immortal soul,1,1/31/2014,84.2,Religion,Hairseduction,Sagey
45021,The Big Bang theory is a scientifically sound theory.,0,1/31/2014,84.06666666666666,Science,imsmarterthanyou98,Hairseduction
45024,We should annex or exercise greater control over the old pacific trust territories,3,1/31/2014,84.06666666666666,Politics,Jifpop09,Tophatdoc
45027,Should the US reinstate the Glass Steagall Act?,0,1/31/2014,84.2,Economics,STALIN,dnelso19
45028,Football is America's new pastime,0,2/1/2014,84.16666666666667,Sports,dnelso19,Haidarali
45030,The US government should define what a religion is not.,-2,1/31/2014,84.2,Religion,dnelso19,Theunkown
45032,Should there be a death penalty?,0,2/1/2014,84.16666666666667,Politics,ProfessorJake,Edvin_32178
45033,Is eating soy good for you?,0,2/1/2014,84.13333333333334,Health,Krazzy_Player,electricessence
45035,life is a competition and you inevitably trample over others to achieve what you want....,3,2/3/2014,83.96666666666667,Miscellaneous,Cheetah,mani_97
45038,Finish the entence,-1,2/1/2014,83.9,Fashion,legodude123,theta_pinch
45039,is internet useful,1,2/1/2014,84.16666666666667,Education,coolguy,GodChoosesLife
45049,Should students be authorized to argue against their professors?,1,2/1/2014,84.0,Society,ProfJacob,ProfessorJake
45050,Death Penalty,0,2/1/2014,84.03333333333333,Society,ProfessorJake,MyDinosaurHands
45057,Reindeers are better than people.,0,2/1/2014,84.0,Funny,YewRose19298,Jifpop09
45072,Chocolate tastes good,2,2/2/2014,84.13333333333334,Funny,Woodstove,STALIN
45073,intelligent design is creationism under a new label,0,2/2/2014,83.96666666666667,Religion,theta_pinch,legodude123
45082,Sex Education in High Schools,1,2/2/2014,84.13333333333334,Education,Yasmin.Mohammed,anonymous5382648
45083,Atheist are wrong! There is more proof that God exist rather than evolution! Darwin is WRONG!,-1,2/2/2014,83.86666666666666,Religion,telisw37,jhenley9111
45086,Evolutionism vs Creationism,0,2/2/2014,84.13333333333334,Education,Maria_Magalhaes,Romanii
45088,Can Anarcho-Capitalism work,0,2/2/2014,84.13333333333334,Politics,SebUK,Kc1999
45096,Legalization of Prostitution in the United States,0,2/2/2014,83.96666666666667,Politics,Complicated_Mind,MonasheeMan
45097,Should polygamy be legalized?,2,2/2/2014,84.13333333333334,Politics,nargles97,bluesteel
45100,Wearing black shirts should be illegal.,-3,2/2/2014,84.03333333333333,Fashion,Jimi_Hendrix,Romanii
45101,Do Richard Dawkins' words really describe God of the old testament?,0,2/2/2014,84.03333333333333,Religion,chewster911,blaze8
45106,Should breastfeeding be allowed out in the OPEN in a store?,0,2/2/2014,84.13333333333334,Health,Stalin_Mario,acelestialsky
45108,"If a tree falls in a forest, and there is no one to hear it, it does not make a sound",4,2/2/2014,83.86666666666666,Philosophy,zmikecuber,Krazzy_Player
45109,Death Penalty is good,1,2/2/2014,84.13333333333334,People,spiderman12345,MyDinosaurHands
45110,Should TV shows that are innaproprite be banned for kids that are not 17 and up?,0,2/2/2014,84.0,TV,Edvin_32178,ProfJacob
45112,Rhyming battle based on stories about monsters,1,2/2/2014,84.13333333333334,Funny,YewRose19298,octo
45115,Does NASA deserve a larger portion of the U.S. budget?,0,2/2/2014,84.13333333333334,Politics,Sean_Norbury,Jifpop09
45135,Income Taxation Is Not Theft,4,2/3/2014,84.0,Politics,Fox-McCloud,Feelinsofly
45136,Abortion Should be Illegal,0,2/3/2014,84.1,Politics,KeithKnight13,Mysterious_Stranger
45137,Should Government fund for schools to get technology for each students.,4,2/3/2014,84.06666666666666,Economics,the_smart_one,funnymax51
45143,Death penalty,0,2/3/2014,84.06666666666666,People,NarutoUzamaki,emilydebate
45144,Homework should be banned,-4,2/3/2014,83.93333333333334,Education,NarutoUzamaki,Sean_Norbury
45146,The Bible is not evidence for God,1,2/3/2014,83.96666666666667,Religion,jhenley9111,Skyangel
45147,"Students are not referred to as Sir, Mister, or Ms., Miss, or Ma'am.",2,2/3/2014,84.1,Education,xXCryptoXx,Harm1007
45151,Kids should stay home when it snows,1,2/3/2014,83.96666666666667,Economics,Dragonduelist,jh1234l
45152,Should Schools Ban Sports?,3,2/3/2014,84.1,Education,BlueDestroyer434,MyDinosaurHands
45159,Atheist and Satanist are Actually On The Same Side Working Together.,0,2/3/2014,84.06666666666666,Religion,telisw37,ProfJacob
45161,Kids should not be able to have cell phones in school,3,2/3/2014,84.06666666666666,Education,i_know_all_and_i_will_win,JustAnotherGuy
45165,Are Atheists fools?,1,2/7/2014,83.8,Religion,Skyangel,Zaradi
45179,Children should be raised without religion,0,2/4/2014,84.06666666666666,Religion,BuTo,AmericaTheFatherland
45182,Should international law overthrow abortion?,1,2/4/2014,84.03333333333333,Politics,AmericaTheFatherland,QuestForQuestions
45192,NDP Government proposed ATM Fee Cap,0,2/4/2014,84.03333333333333,Politics,Wylted,bkearney
45198,Should animals be kept in captivity?,1,2/4/2014,83.96666666666667,Science,STALIN,emilydebate
45199,Gun control,0,2/4/2014,83.96666666666667,People,Jifpop09,NarutoUzamaki
45209,Are We Given Freedom(Pro) or Are We Born Free(Con)?,0,2/4/2014,84.06666666666666,Philosophy,TheDebater321,Tophatdoc
45210,Goku can beat Naruto,-1,2/4/2014,84.06666666666666,Entertainment,NarutoUzamaki,nicopenaranda
45212,should school be two hours long,-1,2/4/2014,84.06666666666666,Education,theo1do,riadesai
45218,Choose a topic,0,2/4/2014,84.06666666666666,Miscellaneous,birdlandmemories,softball_32
45239,Is homework helpful?,2,2/5/2014,84.0,Education,fritzsiegel01,the_smart_one
45240,Cats are better than dogs,1,2/5/2014,84.0,Funny,RebelRebelDixieDixie01,thederper
45241,Storytime!!! Finish the sentence and continue!!!,1,2/5/2014,84.0,Miscellaneous,Defro,Dennybug
45242,Organic consumption in the U.K.,0,2/5/2014,84.03333333333333,Health,Sniklus,birdlandmemories
45245,intelligent design is creationism under a new label,1,2/5/2014,84.0,Religion,theta_pinch,Defro
45247,Do you Support Sochi's Mass Stray Dog Killings,0,2/5/2014,84.0,Philosophy,ZMowlcher,Jifpop09
45251,In In Defense of Evil part 2 of 3: A Wide Scale Eugenics program would be beneficial to the U.S.A,2,2/5/2014,84.03333333333333,Society,Wylted,janetsanders733
45254,"should we stop giving Israel billions of dollars in ""defense""",1,2/5/2014,84.03333333333333,Politics,donald.keller,yeti
45256,should they let girl wear tank tops in school,1,2/5/2014,84.03333333333333,Fashion,cierrancole,Anonymous
45262,"GUILTY: AMANDA KNOX, at The Very least, Was Involved in the Murder of MEREDITH KERCHER",-1,2/5/2014,84.03333333333333,News,twillight,Wylted
45266,Holiday Store openings,1,2/5/2014,84.03333333333333,Politics,PiercedPanda,grube130
45272,God is good despite evil.,0,2/5/2014,84.03333333333333,Religion,JonathanDJ,Cygnus
45275,Religion is the main cause of evil in humanity.,1,2/5/2014,84.0,Religion,DudeStop,Romanii
45277,Video games(Pro) vs books (con),1,2/5/2014,84.03333333333333,Games,PiercedPanda,ScienceFiction99
45278,Pornography exploits women,0,2/5/2014,83.86666666666666,Society,ProfJacob,I-AM-AWESOME
45280,Men verses Women (who is better?),0,2/5/2014,83.86666666666666,People,NarutoUzamaki,kenziebaker
45281,The story of Noah's Ark most likely happend,0,2/5/2014,84.03333333333333,Religion,Finalfan,jhenley9111
45288,Global Warming is real and we should do something about it NOW,0,2/5/2014,83.9,Science,I-AM-AWESOME,travis18352
45292,Redo: Global Warming is real and we ought to do something about it,1,2/5/2014,83.8,Science,I-AM-AWESOME,travis18352
45294,Learning should be more important then grades,2,2/5/2014,84.0,Education,itsmanuela,bluesteel
45299,Fedoras Should be Outlawed,1,2/5/2014,83.8,Fashion,aubreythefab,Mikal
45300,Telling a lie,-2,3/11/2014,82.86666666666666,Education,Lozano,STALIN
45305,Is the use of animals in scientific research acceptable?,1,2/6/2014,83.96666666666667,Science,DevDave,demimorin
45312,Should Children Be Indoctrinated,0,2/6/2014,83.86666666666666,Religion,ZenoCitium,neebs56
45314,"Storytime, Lets be a cute middleschool couple and finish eachothers sentences",2,2/6/2014,83.96666666666667,Games,Dennybug,Defro
45325,Man-Made global warming exists* and poses a serious threat to humanity.,3,2/6/2014,83.76666666666667,Science,tylergraham95,donald.keller
45335,Abortion Should Be Made Illegal In the United States,1,2/6/2014,83.86666666666666,Politics,progressivedem22,Mikal
45346,Can Hulk defeat Superman?,1,2/6/2014,84.0,Entertainment,Elixthexpro,oculus_de_logica
45356,Should schools be held responsible from cyberbulling?,0,2/6/2014,83.86666666666666,Society,Juanpation2308,xXCryptoXx
45359,Pokemon has gotten better as time has gone on.,0,2/6/2014,83.96666666666667,Games,JustAnotherGuy,theta_pinch
45362,"In HSM, each of Troy's solos were better than their Gabriella counterparts",0,2/6/2014,84.0,Entertainment,SeventhProfessor,MAEMAEMAE
45366,Actions taken by legitimate national governments are not acts of terrorism,0,2/6/2014,83.83333333333333,Politics,bigdave,tahir.imanov
45367,"Buddhism, for or against?",1,2/6/2014,83.83333333333333,Religion,kbub,Happyfishguy322
45369,Do violent video games cause violent acts in real life?,1,2/6/2014,83.86666666666666,Games,Mikal,Aliseena
45414,Should kids play video games?,1,2/7/2014,83.8,Economics,Mikal,CarolHan
45415,Prostitution should be legalized,-1,2/7/2014,83.86666666666666,Politics,Mikal,lbj123
45417,Abortion,1,2/7/2014,83.73333333333333,Politics,Mikal,jfdr94
45427,debate.org is retarded and so are the debates on this retarded website,0,2/7/2014,83.8,Miscellaneous,liam13661,xXCryptoXx
45448,Should celebrities be held responsible for misleading advertisements,0,2/8/2014,83.93333333333334,Entertainment,DevDave,imabench
45449,Will the RPG genre overrun the FPS genre in the near future?,1,2/8/2014,83.93333333333334,Games,MyDinosaurHands,SUDDENXD3ATH
45450,Gun control is an effective way to reduce the impact of violent crime,2,2/8/2014,83.76666666666667,Politics,whiteflame,NarutoUzamaki
45452,music/singing contest,1,2/8/2014,83.93333333333334,Music,octo,Buckethead31594
45453,Prostitution should be Legal,0,2/8/2014,83.93333333333334,Politics,aasib,UltimateRussian
45454,Should children be payed for attending school?,0,2/8/2014,83.9,Education,PhysicianandMathematician,ProfJacob
45460,star wars is more scientifically plausible than star trek,0,2/8/2014,83.7,Entertainment,UltimateRussian,theta_pinch
45461,"As a ruler, what's better to be: Loved (Pro) or feared (Con)?",0,2/8/2014,83.7,Miscellaneous,Edvin_32178,ProfJacob
45463,Video games don't equal violence,0,2/8/2014,83.93333333333334,Entertainment,NarutoUzamaki,CarolHan
45471,Students Should Be Able to Have Their Cell Phones at School,5,2/11/2014,83.8,Education,xXCryptoXx,DebatingPerson911
45480,Telltale Walking Dead vs. COD (See for more),0,2/8/2014,83.9,Games,MyDinosaurHands,UltimateRussian
45482,Most of UltimateRussian's votes are bad and should be removed.,0,2/8/2014,83.9,Miscellaneous,donald.keller,UltimateRussian
45486,Germany could have won WWII if they had limited their expansion,0,2/8/2014,83.9,Politics,Skeptic111,Clarity
45489,"""Atheists and Satanists are working on the same side""",0,2/9/2014,83.86666666666666,Religion,vekoma123,prodigyinmathandscience
45501,The federal reserve should be dismantled,0,2/9/2014,83.9,Economics,Grandbudda,Tophatdoc
45512,Should Mentally Challenged Kids Be Aborted?,-2,2/9/2014,83.63333333333334,People,AreYouSureYouWannaDebate,STALIN
45517,"On balance, a minimum wage is detrimental",1,2/9/2014,83.86666666666666,Economics,Zarroette,Damian4447
45545,Schools should have a longer lunch time,-1,2/10/2014,83.63333333333334,Education,Eugenia12346,Jonbonbon
45555,leggings/fashion,1,2/10/2014,83.86666666666666,Fashion,PHSCourtneyc,SPENCERJOYAGE14
45574,Abortion should be illegal,2,2/10/2014,83.86666666666666,Philosophy,Geogeer,Artur
45575,porn,0,2/10/2014,83.86666666666666,Miscellaneous,bolio123,vekoma123
45577,Eritrea should cede all of it's land to Ethiopia,2,2/10/2014,83.86666666666666,Politics,Jifpop09,Seeginomikata
45578,Reaganomics are a significant cause of modern economic strife.,0,2/10/2014,83.86666666666666,Politics,tylergraham95,bubbatheclown
45585,Nationalism is Good,0,2/10/2014,83.63333333333334,Society,Jifpop09,Comrade_Silly_Otter
45597,Homosexuality is helping to curb overpopulation.,-1,2/10/2014,83.63333333333334,Society,maher95,bluesteel
45600,Evolution is the most sensible model for the development of life,1,2/10/2014,83.86666666666666,Religion,Kc1999,GodChoosesLife
45606,Music Battle!,2,2/10/2014,83.83333333333333,Music,PatriotPerson,GodChoosesLife
45613,Why justin bieber should be prosecuted and sent to prison.,0,2/10/2014,83.86666666666666,Entertainment,Tekatokikuta28,Jifpop09
45616,Fun Argument: Books (Pro) vs Video Games (Con),-1,2/11/2014,83.83333333333333,Arts,IReason,Zaradi
45628,Should people have a basic understandment of English before they move to USA?,0,2/11/2014,83.66666666666667,Society,Jonbonbon,EzequielCruz
45631,Religion is BAD!!!,0,2/11/2014,83.6,Religion,invisibledeity,BuTo
45636,Was the nuclear and platonium bombing on japan nessesary,1,2/11/2014,83.83333333333333,Technology,Jake996897,Jifpop09
45643,Can a single person be worse than any other single person?,0,2/11/2014,83.83333333333333,Philosophy,Nicoszon_the_Great,TheWarrior
45651,Time wasters:wuts you favorite pony,0,2/11/2014,83.66666666666667,TV,i8bacon,SPENCERJOYAGE14
45652,The Cuban Embargo Should be Lifted,1,2/11/2014,83.66666666666667,Politics,Jifpop09,ConservativePolitico
